Mixture	TechRepMixture	Run	Channel	Protein	Abundance	BioReplicate	Condition
Mixture1	1	Mixture1_1	channel2	sp|Q9LV03|GLUT1_ARATHGlutamatesynthase1[NADH],chloroplasticOS=ArabidopsisthalianaOX=3702GN=GLT1PE=1SV=2	13.404773065985998	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LV28|GPLPC_ARATHReceptorforactivatedCkinase1COS=ArabidopsisthalianaOX=3702GN=RACK1CPE=1SV=1	13.744936438237932	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LV35|AIP12_ARATHActin-interactingprotein1-2OS=ArabidopsisthalianaOX=3702GN=AIP1-2PE=2SV=1	13.397484347031991	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LV91|DPE1_ARATH4-alpha-glucanotransferaseDPE1,chloroplastic/amyloplasticOS=ArabidopsisthalianaOX=3702GN=DPE1PE=1SV=1	13.23806642923792	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LVI9|DPYD_ARATHDihydropyrimidinedehydrogenase(NADP(+)),chloroplasticOS=ArabidopsisthalianaOX=3702GN=PYD1PE=1SV=1	13.226916979095016	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LVM2|NDHN_ARATHNAD(P)H-quinoneoxidoreductasesubunitN,chloroplasticOS=ArabidopsisthalianaOX=3702GN=ndhNPE=1SV=1	12.668560960106133	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LVQ8|P2C80_ARATHProbableproteinphosphatase2C80OS=ArabidopsisthalianaOX=3702GN=At5g66720PE=2SV=1	11.98684751501318	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LVT3|DRL38_ARATHProbablediseaseresistanceproteinAt5g47260OS=ArabidopsisthalianaOX=3702GN=At5g47260PE=3SV=2	14.934677643485648	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LVV5|TL15B_ARATHThylakoidlumenal15.0kDaprotein2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=At5g52970PE=1SV=2	12.70761049264677	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LVW7|CARA_ARATHCarbamoyl-phosphatesynthasesmallchain,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CARAPE=1SV=1	13.817769689916346	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LVY0|PRFB1_ARATHPeptidechainreleasefactorPrfB1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PRFB1PE=2SV=1	13.62998097751184	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LVZ5|PIFI_ARATHProteinPOST-ILLUMINATIONCHLOROPHYLLFLUORESCENCEINCREASE,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PIFIPE=2SV=1	13.616074748071258	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LW15|CX5B1_ARATHCytochromecoxidasesubunit5b-1,mitochondrialOS=ArabidopsisthalianaOX=3702GN=COX5B-1PE=1SV=1	14.374225070256143	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LW20|SKL1_ARATHProbableinactiveshikimatekinaselike1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=SKL1PE=2SV=1	13.589448128116127	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LW57|PAP6_ARATHPlastid-lipid-associatedprotein6,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PAP6PE=1SV=1	13.303506784904664	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LW85|MFP1_ARATHMAR-bindingfilament-likeprotein1OS=ArabidopsisthalianaOX=3702GN=MFP1PE=2SV=2	13.303351201332044	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LX31|GUN4C_ARATHTetrapyrrole-bindingprotein,chloroplasticOS=ArabidopsisthalianaOX=3702GN=GUN4PE=1SV=1	12.514664998062612	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LXC9|IPYR6_ARATHSolubleinorganicpyrophosphatase6,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PPA6PE=1SV=1	14.278483577226083	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LXJ0|FTZ22_ARATHCelldivisionproteinFtsZhomolog2-2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=FTSZ2-2PE=1SV=1	12.59665626843698	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LXX5|PPD6_ARATHPsbPdomain-containingprotein6,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PPD6PE=1SV=1	14.016130885417484	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LXZ5|SNAA1_ARATHAlpha-solubleNSFattachmentprotein1OS=ArabidopsisthalianaOX=3702GN=ASNAP1PE=1SV=1	13.205112901591068	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LY14|MSRA3_ARATHPeptidemethioninesulfoxidereductaseA3OS=ArabidopsisthalianaOX=3702GN=MSRA3PE=1SV=1	11.895335912771497	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LY66|RK1_ARATH50SribosomalproteinL1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RPL1PE=1SV=1	13.59789935532881	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LY74|BQMT_ARATH2-methyl-6-phytyl-1,4-hydroquinonemethyltransferase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=VTE3PE=1SV=1	12.343938833845048	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LYA9|CP41A_ARATHChloroplaststem-loopbindingproteinof41kDaa,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CSP41APE=1SV=1	13.899998890201205	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LYG3|MAOP2_ARATHNADP-dependentmalicenzyme2OS=ArabidopsisthalianaOX=3702GN=NADP-ME2PE=1SV=1	12.596327981162947	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LYL3|SYCC1_ARATHCysteine--tRNAligase1,cytoplasmicOS=ArabidopsisthalianaOX=3702GN=At3g56300PE=3SV=1	14.043959676599137	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LYN2|FRI3_ARATHFerritin-3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=FER3PE=1SV=1	11.885518269001805	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LYR5|FKB19_ARATHPeptidyl-prolylcis-transisomeraseFKBP19,chloroplasticOS=ArabidopsisthalianaOX=3702GN=FKBP19PE=1SV=1	13.680415360277683	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LYT7|LEUD2_ARATH3-isopropylmalatedehydratasesmallsubunit3OS=ArabidopsisthalianaOX=3702GN=SSU3PE=1SV=1	13.560665863889675	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LYU8|AK1_ARATHAspartokinase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=AK1PE=1SV=1	12.04897876926222	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZ06|GSTL3_ARATHGlutathioneS-transferaseL3OS=ArabidopsisthalianaOX=3702GN=GSTL3PE=2SV=1	13.166281431425483	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZ23|ACR12_ARATHACTdomain-containingproteinACR12OS=ArabidopsisthalianaOX=3702GN=ACR12PE=2SV=1	13.64599870290151	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZ45|H2B9_ARATHHistoneH2B.9OS=ArabidopsisthalianaOX=3702GN=At5g02570PE=1SV=3	13.982944518618435	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZ66|SIR_ARATHAssimilatorysulfitereductase(ferredoxin),chloroplasticOS=ArabidopsisthalianaOX=3702GN=SIRPE=1SV=1	14.061624709623338	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZF5|LECT6_ARATHLectin-likeproteinOS=ArabidopsisthalianaOX=3702GN=LLPPE=1SV=1	11.08215861597694	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZF6|CD48E_ARATHCelldivisioncontrolprotein48homologEOS=ArabidopsisthalianaOX=3702GN=CDC48EPE=2SV=2	11.226480469408992	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZP9|CP122_ARATHCalvincycleproteinCP12-2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CP12-2PE=1SV=1	13.61186125534409	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZS3|GLGB2_ARATH1,4-alpha-glucan-branchingenzyme2-2,chloroplastic/amyloplasticOS=ArabidopsisthalianaOX=3702GN=SBE2.2PE=1SV=1	12.753591300956993	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZT0|H2B7_ARATHHistoneH2B.7OS=ArabidopsisthalianaOX=3702GN=At3g46030PE=1SV=3	13.982944518618435	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9LZX1|LOR15_ARATHProteinLURP-one-related15OS=ArabidopsisthalianaOX=3702GN=At5g01750PE=1SV=1	12.20406988579896	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M076|PFKA6_ARATHATP-dependent6-phosphofructokinase6OS=ArabidopsisthalianaOX=3702GN=PFK6PE=1SV=1	13.437352254667884	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M098|EBFC1_ARATHNucleoid-associatedproteinAt4g30620,chloroplasticOS=ArabidopsisthalianaOX=3702GN=At4g30620PE=1SV=1	13.035547328525007	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M0A7|GGP1_ARATHGamma-glutamylpeptidase1OS=ArabidopsisthalianaOX=3702GN=GGP1PE=1SV=1	11.980693646655332	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M0S5|ISOA3_ARATHIsoamylase3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=ISA3PE=1SV=2	13.285619792576105	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M0V6|FNRR1_ARATHFerredoxin--NADPreductase,rootisozyme1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RFNR1PE=2SV=2	11.595308853137002	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M0Y6|DPNPM_ARATHPutativePAP-specificphosphatase,mitochondrialOS=ArabidopsisthalianaOX=3702GN=At4g05090PE=2SV=1	13.046359529685724	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M0Z6|MSRB3_ARATHPeptidemethioninesulfoxidereductaseB3OS=ArabidopsisthalianaOX=3702GN=MSRB3PE=2SV=2	13.606304105154251	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M158|STR4_ARATHRhodanese-likedomain-containingprotein4,chloroplasticOS=ArabidopsisthalianaOX=3702GN=STR4PE=1SV=2	14.296390549060812	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M1C2|CH101_ARATH10kDachaperonin1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CPN10-1PE=2SV=1	11.580456538582132	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M1Q1|FB215_ARATHF-boxproteinAt3g62230OS=ArabidopsisthalianaOX=3702GN=At3g62230PE=1SV=1	15.527954165517345	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M1X0|RRFC_ARATHRibosome-recyclingfactor,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RRFPE=2SV=2	13.673732042797791	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M1X2|FAP1_ARATHFatty-acid-bindingprotein1OS=ArabidopsisthalianaOX=3702GN=FAP1PE=1SV=1	12.745590796059064	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M2F1|RS272_ARATH40SribosomalproteinS27-2OS=ArabidopsisthalianaOX=3702GN=RPS27BPE=2SV=2	12.890478313096676	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M2P7|PAP9_ARATHProbableplastid-lipid-associatedprotein9,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PAP9PE=1SV=1	12.992894332848268	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M2T9|SYMM_ARATHMethionine--tRNAligase,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=OVA1PE=2SV=1	13.631853297668636	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M2W2|GSTL2_ARATHGlutathioneS-transferaseL2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=GSTL2PE=2SV=1	13.719677648739847	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M316|PP292_ARATHPentatricopeptiderepeat-containingproteinAt3g61520,mitochondrialOS=ArabidopsisthalianaOX=3702GN=At3g61520PE=2SV=1	12.58321215028462	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M336|UPP_ARATHUracilphosphoribosyltransferase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=UPPPE=1SV=1	13.883114083254355	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M385|RK17_ARATH50SribosomalproteinL17,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RPL17PE=2SV=1	12.853497326228604	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M3A8|PP273_ARATHPentatricopeptiderepeat-containingproteinAt3g49240,mitochondrialOS=ArabidopsisthalianaOX=3702GN=EMB1796PE=1SV=1	12.265845433107112	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M3C6|PSA3C_ARATHPhotosystemIassemblyfactorPSA3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PSA3PE=1SV=1	13.435821229801617	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M401|BCAT3_ARATHBranched-chain-amino-acidaminotransferase3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=BCAT3PE=1SV=1	13.34757536138276	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M591|CRD1_ARATHMagnesium-protoporphyrinIXmonomethylester[oxidative]cyclase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CRD1PE=1SV=2	13.038946655647903	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M5K2|DLDH2_ARATHDihydrolipoyldehydrogenase2,mitochondrialOS=ArabidopsisthalianaOX=3702GN=LPD2PE=1SV=1	11.76634393914327	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M5K3|DLDH1_ARATHDihydrolipoyldehydrogenase1,mitochondrialOS=ArabidopsisthalianaOX=3702GN=LPD1PE=1SV=2	12.235570932193916	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M7T0|PRX2F_ARATHPeroxiredoxin-2F,mitochondrialOS=ArabidopsisthalianaOX=3702GN=PRXIIFPE=1SV=2	13.342305705387117	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M7X9|CITRX_ARATHThioredoxin-likeproteinCITRX,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CITRXPE=1SV=1	13.084738033628561	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M812|CUT1C_ARATHProteinCURVATURETHYLAKOID1C,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CURT1CPE=1SV=1	12.529964545195831	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M876|SYYM_ARATHTyrosine--tRNAligase,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=EMB2768PE=2SV=1	12.801970100619691	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M879|STAD5_ARATHStearoyl-[acyl-carrier-protein]9-desaturase5,chloroplasticOS=ArabidopsisthalianaOX=3702GN=S-ACP-DES5PE=1SV=1	11.775277417584082	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M895|FTSI3_ARATHProbableinactiveATP-dependentzincmetalloproteaseFTSHI3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=FTSHI3PE=1SV=1	13.59328220757676	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M8D3|PUR4_ARATHProbablephosphoribosylformylglycinamidinesynthase,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=At1g74260PE=2SV=3	13.21314365175562	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M8M7|ARGD_ARATHAcetylornithineaminotransferase,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=WIN1PE=1SV=1	13.57577849134843	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M9F1|GSTUN_ARATHGlutathioneS-transferaseU23OS=ArabidopsisthalianaOX=3702GN=GSTU23PE=1SV=1	14.3251850376617	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M9H4|PD338_ARATHProteinPIGMENTDEFECTIVE338,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PDE338PE=1SV=1	13.371016531577357	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9M9M6|NDUS6_ARATHNADHdehydrogenase[ubiquinone]iron-sulfurprotein6,mitochondrialOS=ArabidopsisthalianaOX=3702GN=At3g03070PE=1SV=1	12.676837004461518	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9MA79|F16P2_ARATHFructose-1,6-bisphosphatase,cytosolicOS=ArabidopsisthalianaOX=3702GN=CYFBPPE=1SV=1	11.754621691610906	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9MAC8|SSY2_ARATHStarchsynthase2,chloroplastic/amyloplasticOS=ArabidopsisthalianaOX=3702GN=SS2PE=1SV=1	12.950845133023005	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9MAC9|PDRP2_ARATHPyruvate,phosphatedikinaseregulatoryprotein2OS=ArabidopsisthalianaOX=3702GN=RP2PE=1SV=1	14.473903807199498	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9MAH3|DJ1B_ARATHProteinDJ-1homologBOS=ArabidopsisthalianaOX=3702GN=DJ1BPE=1SV=1	13.118927476030871	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9MAP3|RK11_ARATH50SribosomalproteinL11,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RPL11PE=2SV=1	13.610734896300679	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9MAQ0|SSG1_ARATHGranule-boundstarchsynthase1,chloroplastic/amyloplasticOS=ArabidopsisthalianaOX=3702GN=GBSS1PE=1SV=1	12.67760036045437	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9MBA2|MIND1_ARATHSeptumsite-determiningproteinminDhomolog,chloroplasticOS=ArabidopsisthalianaOX=3702GN=MIND1PE=1SV=1	12.306769660651447	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9MBH2|AIG2B_ARATHProteinAIG2BOS=ArabidopsisthalianaOX=3702GN=AIG2BPE=2SV=1	13.623004870748334	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S6Z7|CYSD1_ARATHBifunctionalL-3-cyanoalaninesynthase/cysteinesynthaseD1OS=ArabidopsisthalianaOX=3702GN=CYSD1PE=1SV=1	13.023383235480015	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S702|AK3_ARATHAspartokinase3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=AK3PE=1SV=1	13.833864775160974	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S714|PSAE2_ARATHPhotosystemIreactioncentersubunitIVB,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PSAE2PE=2SV=1	12.272780900815302	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S720|PPD3_ARATHPsbPdomain-containingprotein3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PPD3PE=1SV=2	12.070662243663097	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S726|RPI3_ARATHProbableribose-5-phosphateisomerase3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RPI3PE=1SV=1	13.827334708610493	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S756|FRI4_ARATHFerritin-4,chloroplasticOS=ArabidopsisthalianaOX=3702GN=FER4PE=2SV=1	11.008135325100493	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S757|CYSC1_ARATHBifunctionalL-3-cyanoalaninesynthase/cysteinesynthaseC1,mitochondrialOS=ArabidopsisthalianaOX=3702GN=CYSC1PE=1SV=1	13.942474847652605	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S762|HIS1A_ARATHATPphosphoribosyltransferase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=HISN1APE=1SV=1	13.259807788227773	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7B5|THRC1_ARATHThreoninesynthase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=TS1PE=1SV=1	13.415731445113867	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7D8|APS4_ARATHATPsulfurylase4,chloroplasticOS=ArabidopsisthalianaOX=3702GN=APS4PE=1SV=1	12.270323380561333	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7E4|FDH_ARATHFormatedehydrogenase,chloroplastic/mitochondrialOS=ArabidopsisthalianaOX=3702GN=FDH1PE=1SV=1	13.158274181307485	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7E9|GGT2_ARATHGlutamate--glyoxylateaminotransferase2OS=ArabidopsisthalianaOX=3702GN=GGAT2PE=1SV=1	13.036068780786735	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7H1|PSAD1_ARATHPhotosystemIreactioncentersubunitII-1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=psaD1PE=1SV=1	13.6007053716845	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7J7|CB22_ARATHChlorophylla-bbindingprotein2.2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=LHCB2.2PE=1SV=1	13.853074411258083	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7L9|CX6B1_ARATHCytochromecoxidasesubunit6b-1OS=ArabidopsisthalianaOX=3702GN=COX6B-1PE=1SV=1	13.616713025572714	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7M0|CB3_ARATHChlorophylla-bbindingprotein3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=LHCB3PE=1SV=1	14.245826590320268	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7N7|PSAG_ARATHPhotosystemIreactioncentersubunitV,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PSAGPE=1SV=1	13.486252271519302	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S7W1|CB4C_ARATHChlorophylla-bbindingproteinCP29.3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=LHCB4.3PE=2SV=1	12.209951484357145	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S829|NDHO_ARATHNAD(P)H-quinoneoxidoreductasesubunitO,chloroplasticOS=ArabidopsisthalianaOX=3702GN=ndhOPE=2SV=1	13.934913998940296	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S831|PSAE1_ARATHPhotosystemIreactioncentersubunitIVA,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PSAE1PE=1SV=1	13.600700813390546	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S834|CLPP5_ARATHATP-dependentClpproteaseproteolyticsubunit5,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CLPP5PE=1SV=1	13.372171691559329	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S841|PSBO2_ARATHOxygen-evolvingenhancerprotein1-2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PSBO2PE=1SV=1	14.232342278983722	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S9N6|PNSB1_ARATHPhotosyntheticNDHsubunitofsubcomplexB1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PNSB1PE=1SV=1	12.123085797056223	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S9P1|RS121_ARATH40SribosomalproteinS12-1OS=ArabidopsisthalianaOX=3702GN=RPS12APE=2SV=1	12.856591242106097	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S9P8|FNRR2_ARATHFerredoxin--NADPreductase,rootisozyme2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RFNR2PE=1SV=1	13.588009368136023	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9S9Z8|14311_ARATH14-3-3-likeproteinGF14omicronOS=ArabidopsisthalianaOX=3702GN=GRF11PE=2SV=2	13.743005214106766	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SA14|LEU33_ARATH3-isopropylmalatedehydrogenase3,chloroplasticOS=ArabidopsisthalianaOX=3702GN=IMDH3PE=1SV=2	12.393257373859683	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SA18|AKH1_ARATHBifunctionalaspartokinase/homoserinedehydrogenase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=AKHSDH1PE=1SV=1	13.248611403153308	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SA52|CP41B_ARATHChloroplaststem-loopbindingproteinof41kDab,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CSP41BPE=1SV=1	14.272466758124429	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SA56|PSAD2_ARATHPhotosystemIreactioncentersubunitII-2,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PSAD2PE=1SV=1	13.207386137416433	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SAA2|CLPP6_ARATHATP-dependentClpproteaseproteolyticsubunit6,chloroplasticOS=ArabidopsisthalianaOX=3702GN=CLPP6PE=1SV=1	12.524276166088086	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SAC6|GWD1_ARATHAlpha-glucanwaterdikinase1,chloroplasticOS=ArabidopsisthalianaOX=3702GN=GWD1PE=1SV=2	13.32377683022822	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SAJ4|PGKY3_ARATHPhosphoglyceratekinase3,cytosolicOS=ArabidopsisthalianaOX=3702GN=PGK3PE=1SV=1	11.781605374968416	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SAR5|AKR2A_ARATHAnkyrinrepeatdomain-containingprotein2AOS=ArabidopsisthalianaOX=3702GN=AKR2APE=1SV=2	12.990078519628812	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SAU2|RPE_ARATHRibulose-5-phosphate-3-epimerase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=RPEPE=2SV=1	14.063445748746036	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SCK3|HP301_ARATHChloroplasticimportinnermembranetranslocasesubunitHP30-1OS=ArabidopsisthalianaOX=3702GN=HP30-1PE=1SV=1	12.357409493825411	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SCL7|NAGK_ARATHAcetylglutamatekinase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=NAGKPE=1SV=1	12.8395749776085	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SCN8|CD48D_ARATHCelldivisioncontrolprotein48homologDOS=ArabidopsisthalianaOX=3702GN=CDC48DPE=1SV=1	11.286369637795346	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SCX3|EF1B2_ARATHElongationfactor1-beta2OS=ArabidopsisthalianaOX=3702GN=At5g19510PE=1SV=1	12.890979158738219	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SCY0|PGMP_ARATHPhosphoglucomutase,chloroplasticOS=ArabidopsisthalianaOX=3702GN=PGMPPE=1SV=2	13.775036013202408	2	2
Mixture1	1	Mixture1_1	channel2	sp|Q9SCY2|FKB13_ARATHPeptidyl-prolylcis-transisomeraseFKBP13,chloroplasticOS=ArabidopsisthalianaOX=3702GN=FKBP13PE=1SV=2	14.153556284072057	2	2
